Provinsi;Kab Kota;Kecamatan;Desa;Tanggal;Waktu;Satelit;Confidence;Latitude;Longitude;TN;TX;TAVG;RR;FF_AVG;;;
Kalimantan Barat;KAPUAS HULU;Seberuang;Seneban;29/07/2023;13:31 WIB;NASA-NOAA20;High;0.36569;11211957.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Hilir;Senibung;29/07/2023;13:16 WIB;NASA-MODIS;High;0.57649;11146656.0;Kalimantan;sintang;21.3;33.0;27.1;0.0;2.0;479.0
Kalimantan Barat;KETAPANG;Nanga Tayap;Simpang Tiga Sembelangaan;29/07/2023;13:16 WIB;NASA-MODIS;High;-148146.0;11037873.0;Kalimantan;ketapang;23.7;33.6;28.3;0.0;4.0;725.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Sumber Sari;29/07/2023;13:16 WIB;NASA-MODIS;High;0.76746;1113412.0;Kalimantan;sintang;21.3;33.0;27.1;0.0;2.0;479.0
Kalimantan Barat;KAPUAS HULU;Batang Lupar;Sungai Abau;29/07/2023;13:16 WIB;NASA-MODIS;High;108257.0;11223435.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Hulu;Sungai Seria;29/07/2023;13:16 WIB;NASA-MODIS;High;0.87639;11082999.0;Kalimantan;sintang;21.3;33.0;27.1;0.0;2.0;479.0
Kalimantan Barat;KAPUAS HULU;Putussibau Utara;Sungai Uluk Palin;29/07/2023;13:31 WIB;NASA-NOAA20;High;103537.0;11275659.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Putussibau Utara;Tanjung Beruang;29/07/2023;13:16 WIB;NASA-MODIS;High;0.91619;11286273.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Seberuang;Tanjung Keliling;29/07/2023;13:16 WIB;NASA-MODIS;High;0.4145;11207385.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Belimbing;Tekaban;29/07/2023;13:31 WIB;NASA-NOAA20;High;-0.37707;11156744.0;Kalimantan;melawi;22.5;33.8;27.0;;2.0;269.0
Kalimantan Barat;KAPUAS HULU;Kalis;Tekudak;29/07/2023;13:16 WIB;NASA-MODIS;High;0.60309;11286906.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Sayan;Tumbak Raya;29/07/2023;13:31 WIB;NASA-NOAA20;High;-0.79838;11169225.0;Kalimantan;melawi;22.5;33.8;27.0;;2.0;269.0
Kalimantan Barat;KAPUAS HULU;Jongkong;Ujung Said;29/07/2023;13:31 WIB;NASA-NOAA20;High;0.70388;1123615.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SAMBAS;Jawai;Sarang Burung Danau;30/07/2023;13:59 WIB;NASA-MODIS;High;145575.0;10912409.0;Kalimantan;sambas;23.2;33.0;27.6;0.0;1.0;99.0
Kalimantan Barat;KETAPANG;Kendawangan;Seriam;30/07/2023;13:59 WIB;NASA-MODIS;High;-258129.0;1104124.0;Kalimantan;ketapang;23.0;33.8;28.2;0.0;4.0;725.0
Kalimantan Barat;SINTANG;Kayan Hilir;Batu Netak;31/07/2023;13:03 WIB;NASA-MODIS;High;0.14144;11200936.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Putussibau Selatan;Beringin Jaya;31/07/2023;13:03 WIB;NASA-MODIS;High;0.75791;11325551.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ambalau;Buntut Purun;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.32189;11300838.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Putussibau Selatan;Cempaka Baru;31/07/2023;13:03 WIB;NASA-MODIS;High;0.75611;1132431.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Hulu;Embaleh;31/07/2023;13:03 WIB;NASA-MODIS;High;0.78961;11129347.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ketungau Hulu;Engkeruh;31/07/2023;13:03 WIB;NASA-MODIS;High;0.93348;11104985.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Silat Hulu;Entebi;31/07/2023;13:03 WIB;NASA-MODIS;High;0.14731;11221268.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Semitau;Entipan;31/07/2023;13:03 WIB;NASA-MODIS;High;0.7321;11181758.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Kayu Dujung;31/07/2023;13:03 WIB;NASA-MODIS;High;0.79821;11163802.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;MELAWI;Ella Hilir;Kerangan Kora;31/07/2023;13:01 WIB;NASA-MODIS;High;-0.63557;11204317.0;Kalimantan;melawi;22.7;34.2;27.9;0.0;1.0;269.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Kubu Berangan;31/07/2023;13:03 WIB;NASA-MODIS;High;0.80171;11129163.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Empanang;Kumang Jaya;31/07/2023;13:03 WIB;NASA-MODIS;High;0.86141;11177046.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Sokan;Landau Kabu;31/07/2023;13:01 WIB;NASA-MODIS;High;-100363.0;11149668.0;Kalimantan;melawi;22.7;34.2;27.9;0.0;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Boyan Tanjung;Landau Mentail;31/07/2023;13:03 WIB;NASA-MODIS;High;0.52252;11257412.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Margahayu;31/07/2023;13:03 WIB;NASA-MODIS;High;0.79309;11135033.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SAMBAS;Tebas;Maribas;31/07/2023;21:44 WIB;NASA-MODIS;High;108251.0;10912097.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Barat;SINTANG;Ambalau;Nanga Ambalau;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.26691;11276021.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Nanga Kelapan;31/07/2023;13:03 WIB;NASA-MODIS;High;0.90891;11139055.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ambalau;Nanga Menantak;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.21845;11301512.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Bunut Hulu;Nanga Payang;31/07/2023;13:03 WIB;NASA-MODIS;High;0.38352;11280225.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Kalis;Nanga Raun;31/07/2023;13:03 WIB;NASA-MODIS;High;0.63186;11316476.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Kayan Hulu;Nanga Toran;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.08994;11208684.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ambalau;Nanga Ukai;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.22431;11297503.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KETAPANG;Manis Mata;Pakit Selaba;31/07/2023;13:01 WIB;NASA-MODIS;High;-22155.0;11100195.0;Kalimantan;ketapang;23.6;34.2;28.6;0.0;4.0;725.0
Kalimantan Barat;KAPUAS HULU;Boyan Tanjung;Pemawan;31/07/2023;13:03 WIB;NASA-MODIS;High;0.52045;11256021.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ambalau;Pulou Sabhang;31/07/2023;13:03 WIB;NASA-MODIS;High;-0.10954;11274474.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;KUBU RAYA;Sungai Kakap;Pungur Besar;31/07/2023;21:44 WIB;NASA-MODIS;High;-0.21557;1092552.0;Kalimantan;kubu raya;22.3;33.6;27.2;0.0;2.0;152.0
Kalimantan Barat;KAPUAS HULU;Seberuang;Ranyai;31/07/2023;13:03 WIB;NASA-MODIS;High;0.41041;11196834.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SAMBAS;Jawai;Sarang Burung Danau;31/07/2023;13:03 WIB;NASA-MODIS;High;146165.0;10910943.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Utara;NUNUKAN;Sei Menggaris;Sekaduyan Taka;31/07/2023;12:55 WIB;NASA-NOAA20;Medium;415866.0;11746449.0;Kalimantan;nunukan;25.4;32.3;28.0;0.0;2.0;
Kalimantan Barat;SAMBAS;Selakau Timur;Selakau Tua;31/07/2023;13:03 WIB;NASA-MODIS;High;108191.0;10911308.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Barat;KAPUAS HULU;Bunut Hulu;Selaup;31/07/2023;09:24 WIB;NASA-MODIS;High;0.50138;11280149.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Semareh;31/07/2023;13:03 WIB;NASA-MODIS;High;0.98302;1113578.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SAMBAS;Tangaran;Semata;31/07/2023;21:44 WIB;NASA-MODIS;High;15069.0;10912009.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Barat;SAMBAS;Semparuk;Sepinggan;31/07/2023;21:44 WIB;NASA-MODIS;High;110101.0;10911206.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Barat;SAMBAS;Salatiga;Serumpun;31/07/2023;21:44 WIB;NASA-MODIS;High;108891.0;10910202.0;Kalimantan;sambas;23.2;34.2;27.9;0.0;1.0;99.0
Kalimantan Barat;SINTANG;Kayan Hilir;Sungai Garong;31/07/2023;13:03 WIB;NASA-MODIS;High;0.14912;112003.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ketungau Hulu;Sungai Kelik;31/07/2023;13:03 WIB;NASA-MODIS;High;0.95383;11119156.0;Kalimantan;sintang;21.2;34.2;27.4;0.0;1.0;479.0
Kalimantan Barat;MELAWI;Sokan;Tanjung Mahung;31/07/2023;13:01 WIB;NASA-MODIS;High;-1063.0;1114557.0;Kalimantan;melawi;22.7;34.2;27.9;0.0;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Bika;Teluk Sindur;31/07/2023;13:03 WIB;NASA-MODIS;High;0.83487;11289515.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Seberuang;Beluis Harum;01/08/2023;12:36 WIB;NASA-NOAA20;High;0.34781;11200761.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Sepauk;Bernayau;01/08/2023;13:44 WIB;NASA-MODIS;High;-0.38729;11117196.0;Kalimantan;sintang;23.2;34.2;28.3;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Silat Hulu;Nanga Luan;01/08/2023;12:36 WIB;NASA-NOAA20;High;0.25775;11223517.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Ella Hilir;Nanga Nyuruh;01/08/2023;12:33 WIB;NASA-NOAA20;High;-0.51109;11207652.0;Kalimantan;melawi;22.4;34.6;28.9;;1.0;269.0
Kalimantan Barat;KUBU RAYA;Rasau Jaya;Rasau Jaya Umum;01/08/2023;12:36 WIB;NASA-NOAA20;High;-0.16209;10935119.0;Kalimantan;kubu raya;23.2;34.2;27.4;0.0;2.0;152.0
Kalimantan Barat;SAMBAS;Jawai;Sarang Burung Danau;01/08/2023;01:24 WIB;NASA-MODIS;High;147036.0;10912335.0;Kalimantan;sambas;24.3;33.4;28.4;;1.0;99.0
Kalimantan Barat;SAMBAS;Semparuk;Sepinggan;01/08/2023;01:24 WIB;NASA-MODIS;High;109299.0;10911716.0;Kalimantan;sambas;24.3;33.4;28.4;;1.0;99.0
Kalimantan Barat;SAMBAS;Paloh;Temajuk;01/08/2023;13:44 WIB;NASA-MODIS;High;194901.0;10945328.0;Kalimantan;sambas;24.3;33.4;28.4;;1.0;99.0
Kalimantan Barat;SAMBAS;Teluk Keramat;Tri Mandayan;01/08/2023;01:24 WIB;NASA-MODIS;High;146991.0;10912782.0;Kalimantan;sambas;24.3;33.4;28.4;;1.0;99.0
Kalimantan Barat;KAPUAS HULU;Empanang;Bajau Andai;03/08/2023;13:29 WIB;NASA-MODIS;High;0.84422;11183055.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KETAPANG;Kendawangan;Bangkal Serai;03/08/2023;13:37 WIB;NASA-NOAA20;High;-233005.0;11055733.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;MELAWI;Menukung;Batu Badak;03/08/2023;13:29 WIB;NASA-MODIS;High;-0.42548;1122296.0;Kalimantan;melawi;22.6;34.2;27.5;6.6;1.0;269.0
Kalimantan Barat;KETAPANG;Hulu Sungai;Batu Lapis;03/08/2023;13:29 WIB;NASA-MODIS;High;-1287.0;11079246.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Hulu Sungai;Beginci Darat;03/08/2023;13:37 WIB;NASA-NOAA20;High;-134904.0;11104089.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Sungai Melayu Rayak;Jairan Jaya;03/08/2023;13:37 WIB;NASA-NOAA20;High;-175847.0;1104405.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Tumbang Titi;Jelayan;03/08/2023;13:37 WIB;NASA-NOAA20;High;-177602.0;11065588.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Jelai Hulu;Kusik Batu Lapu;03/08/2023;13:29 WIB;NASA-MODIS;High;-203764.0;11088732.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;SINTANG;Kayan Hulu;Landau Bara;03/08/2023;13:37 WIB;NASA-NOAA20;High;-0.11911;11209407.0;Kalimantan;sintang;22.2;33.6;27.2;27.4;0.0;479.0
Kalimantan Barat;SINTANG;Serawai;Mensulung Bio;03/08/2023;13:37 WIB;NASA-NOAA20;High;-0.23303;11261018.0;Kalimantan;sintang;22.2;33.6;27.2;27.4;0.0;479.0
Kalimantan Barat;KETAPANG;Pemahan;Muara Gerunggang;03/08/2023;13:29 WIB;NASA-MODIS;High;-167659.0;11052111.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;SINTANG;Kayan Hulu;Nanga Masau;03/08/2023;13:29 WIB;NASA-MODIS;High;-0.16076;1123427.0;Kalimantan;sintang;22.2;33.6;27.2;27.4;0.0;479.0
Kalimantan Barat;SINTANG;Serawai;Nanga Segulang;03/08/2023;13:29 WIB;NASA-MODIS;High;-0.418;11248053.0;Kalimantan;sintang;22.2;33.6;27.2;27.4;0.0;479.0
Kalimantan Barat;KETAPANG;Nanga Tayap;Nanga Tayap;03/08/2023;13:29 WIB;NASA-MODIS;High;-159407.0;11052142.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Pemahan;Pebihingan;03/08/2023;13:37 WIB;NASA-NOAA20;High;-172268.0;1105778.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Marau;Pelanjau Jaya;03/08/2023;13:29 WIB;NASA-MODIS;High;-224844.0;11064088.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Manis Mata;Pelempangan;03/08/2023;13:37 WIB;NASA-NOAA20;High;-218899.0;1110371.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Marau;Runjai Jaya;03/08/2023;13:37 WIB;NASA-NOAA20;High;-209708.0;11083342.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;KETAPANG;Nanga Tayap;Siantau Raya;03/08/2023;13:29 WIB;NASA-MODIS;High;-166641.0;11052867.0;Kalimantan;ketapang;22.9;34.0;27.6;7.0;3.0;725.0
Kalimantan Barat;MELAWI;Menukung;Nanga Mawang Mentatai;04/08/2023;13:20 WIB;NASA-NOAA20;High;-0.43716;11230538.0;Kalimantan;melawi;24.5;34.8;29.1;;2.0;269.0
Kalimantan Barat;SINTANG;Kayan Hulu;Nanga Ungai;04/08/2023;13:20 WIB;NASA-NOAA20;High;-0.04364;1121349.0;Kalimantan;sintang;22.6;34.4;28.4;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Kalis;Bahenap;05/08/2023;12:59 WIB;NASA-NOAA20;High;0.49884;1130149.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Tanah Pinoh;Bata Luar;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.86112;11144871.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Embaloh Hulu;Batu Lintang;05/08/2023;13:16 WIB;NASA-MODIS;High;111241.0;11255345.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Ella Hilir;Bemban Permai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.5916;11204284.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;MELAWI;Tanah Pinoh Barat;Bukit Raya;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.7313;11148237.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;SINTANG;Kayan Hulu;Buluh Merindu;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.04611;11212548.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Putussibau Selatan;Cempaka Baru;05/08/2023;13:16 WIB;NASA-MODIS;High;0.73838;11315486.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ambalau;Deme;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.18299;11302891.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;MELAWI;Tanah Pinoh Barat;Durian Jaya;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.8288;11144949.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KETAPANG;Nanga Tayap;Kayung Tuhe;05/08/2023;13:14 WIB;NASA-MODIS;High;-157446.0;11061681.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;SINTANG;Ambalau;Kepala Jungai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.01456;11298302.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;MELAWI;Tanah Pinoh;Keranjik;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.83789;11154198.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Putussibau Selatan;Kereho;05/08/2023;13:16 WIB;NASA-MODIS;High;0.75276;11337988.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KETAPANG;Simpang Hulu;Kualan Hilir;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.63568;11030821.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;KAPUAS HULU;Empanang;Laja Sandang;05/08/2023;13:16 WIB;NASA-MODIS;High;0.87847;1117157.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Menukung;Lihai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.397;11218104.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KETAPANG;Simpang Hulu;Merawa;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.48432;11044901.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Mungguk Lawang;05/08/2023;13:16 WIB;NASA-MODIS;High;0.6434;1116666.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KETAPANG;Tumbang Titi;Nanga Kelampai;05/08/2023;13:14 WIB;NASA-MODIS;High;-188511.0;11052907.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;MELAWI;Ella Hilir;Nanga Kempangai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.61763;11212633.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;MELAWI;Menukung;Nanga Mawang Mentatai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.44623;11235136.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Silat Hilir;Nanga Nuar;05/08/2023;13:16 WIB;NASA-MODIS;High;0.24279;11188684.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;MELAWI;Ella Hilir;Nanga Nyuruh;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.52364;1120774.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KAPUAS HULU;Kalis;Nanga Sebintang;05/08/2023;13:16 WIB;NASA-MODIS;High;0.6351;11301111.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Serawai;Nanga Segulang;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.42344;11244483.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KETAPANG;Nanga Tayap;Nanga Tayap;05/08/2023;21:52 WIB;NASA-MODIS;High;-151551.0;11046952.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;SINTANG;Kayan Hulu;Nanga Tebidah;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.14434;11208699.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Kayan Hulu;Nanga Ungai;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.0447;11213522.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Padung Kumang;05/08/2023;13:16 WIB;NASA-MODIS;High;0.71006;11169315.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KETAPANG;Simpang Hulu;Paoh Concong;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.68737;11039108.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;KAPUAS HULU;Silat Hilir;Rumbih;05/08/2023;13:16 WIB;NASA-MODIS;High;0.22693;11190917.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KETAPANG;Tumbang Titi;Segar Wangi;05/08/2023;13:14 WIB;NASA-MODIS;High;-18798.0;11053373.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;KAPUAS HULU;Bunut Hulu;Selaup;05/08/2023;13:16 WIB;NASA-MODIS;High;0.4479;11273639.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Batang Lupar;Setulang;05/08/2023;13:16 WIB;NASA-MODIS;High;109642.0;11218694.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Kayan Hilir;Sungai Buaya;05/08/2023;13:16 WIB;NASA-MODIS;High;0.08922;11198469.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;SINTANG;Kayan Hilir;Sungai Sintang;05/08/2023;13:16 WIB;NASA-MODIS;High;0.10564;11203197.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KAPUAS HULU;Putussibau Utara;Sungai Uluk Palin;05/08/2023;13:16 WIB;NASA-MODIS;High;103498.0;1127848.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Badau;Tajum;05/08/2023;13:16 WIB;NASA-MODIS;High;110267.0;11198726.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Kayan Hulu;Tapang Manua;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.15994;11241743.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;KETAPANG;Jelai Hulu;Teluk Runjai;05/08/2023;13:14 WIB;NASA-MODIS;High;-199862.0;11079475.0;Kalimantan;ketapang;24.9;34.2;28.4;0.0;3.0;725.0
Kalimantan Barat;KAPUAS HULU;Bunut Hulu;Temuyuk;05/08/2023;13:16 WIB;NASA-MODIS;High;0.45654;11267333.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;KAPUAS HULU;Badau;Tinting Seligi;05/08/2023;13:16 WIB;NASA-MODIS;High;0.92;11186912.0;Kalimantan;kapuas hulu;;;;;;347.0
Kalimantan Barat;SINTANG;Ketungau Tengah;Tirta Karya;05/08/2023;13:16 WIB;NASA-MODIS;High;0.67792;11160507.0;Kalimantan;sintang;21.8;34.6;27.7;0.0;1.0;479.0
Kalimantan Barat;MELAWI;Sayan;Tumbak Raya;05/08/2023;13:16 WIB;NASA-MODIS;High;-0.80902;11167558.0;Kalimantan;melawi;23.6;35.0;28.9;;1.0;269.0
Kalimantan Barat;KETAPANG;Matan Hilir Selatan;Pesaguan Kanan;06/08/2023;01:36 WIB;NASA-MODIS;High;-20503.0;1102167.0;Kalimantan;ketapang;25.1;34.0;28.1;4.9;3.0;725.0
Kalimantan Barat;MELAWI;Belimbing;Balai Lagas;07/08/2023;13:01 WIB;NASA-MODIS;High;-0.58047;11139182.0;Kalimantan;melawi;22.6;34.0;27.5;0.2;2.0;269.0
Kalimantan Barat;MELAWI;Sokan;Gelata;07/08/2023;12:23 WIB;NASA-NOAA20;High;-10253.0;111.53;Kalimantan;melawi;22.6;34.0;27.5;0.2;2.0;269.0
Kalimantan Barat;MELAWI;Tanah Pinoh Barat;Harapan Jaya;07/08/2023;13:01 WIB;NASA-MODIS;High;-0.65896;11138828.0;Kalimantan;melawi;22.6;34.0;27.5;0.2;2.0;269.0
Kalimantan Barat;KETAPANG;Simpang Hulu;Kualan Hilir;07/08/2023;13:01 WIB;NASA-MODIS;High;-0.59665;11019176.0;Kalimantan;ketapang;24.3;30.0;27.2;1.5;3.0;725.0
Kalimantan Barat;KAPUAS HULU;Boyan Tanjung;Landau Mentail;07/08/2023;13:01 WIB;NASA-MODIS;High;0.5517;11257641.0;Kalimantan;kapuas hulu;;;;;;347.0
